timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas),latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp(unix)
1484000405.258217,-0.847417,-1.195240,1.757565,0.230959,-1.437606,0.009215,-0.274936,0.930304,-0.242786,0.073199,0.108301,0.473377,-45.166443,121.378174,9.017151,,,,,,
1484000405.278206,-0.878668,-1.195417,1.759767,-0.137867,-1.777389,0.045734,-0.282261,0.930368,-0.233972,0.091542,0.195364,0.478464,-46.065567,121.529907,9.240051,,,,,,
1484000405.298226,-0.936774,-1.203252,1.735277,-0.907371,-1.710849,0.027716,-0.289490,0.933213,-0.212860,0.076371,0.328033,0.381256,-48.233704,122.735596,10.880798,,,,,,
1484000405.318215,-1.026781,-1.218912,1.670582,-1.653734,-1.320350,0.039594,-0.294911,0.938725,-0.178392,0.033329,0.341320,0.272523,-48.233704,122.735596,10.880798,,,,,,
1484000405.338234,-1.154466,-1.240650,1.561008,-2.414266,-1.225204,0.160944,-0.296490,0.945995,-0.131101,-0.072056,0.163533,0.309675,-49.272964,124.690063,12.819458,,,,,,
1484000405.358223,-1.323077,-1.262664,1.407926,-2.662232,-1.082101,0.333256,-0.294022,0.952902,-0.074362,-0.234024,0.100016,0.119971,-50.009903,127.094238,14.906311,,,,,,
1484000405.378243,-1.494800,-1.280108,1.251679,-2.236837,-1.298366,0.574128,-0.285785,0.958047,-0.021761,-0.269391,0.276313,-0.109343,-50.742188,130.325134,18.039062,,,,,,
1484000405.398232,-1.656182,-1.293793,1.124607,-1.468318,-2.455306,0.734610,-0.272478,0.961879,0.023322,-0.120909,0.447270,-0.218894,-51.612488,135.734314,23.335754,,,,,,
1484000405.418251,-1.801957,-1.305288,1.043619,-0.756857,-3.922598,0.760392,-0.255420,0.964959,0.060118,-0.053113,0.490027,-0.204573,-51.612488,135.734314,23.335754,,,,,,
1484000405.438240,-1.951068,-1.316760,0.975589,-0.718069,-4.001941,0.824486,-0.233360,0.967906,0.093281,-0.047081,0.365056,0.061215,-52.724350,138.065430,26.322388,,,,,,
1484000405.458260,-2.098034,-1.322993,0.876422,-1.126236,-1.431162,0.832918,-0.211967,0.969454,0.123410,-0.131417,0.215239,0.277332,-53.839981,139.646484,29.237854,,,,,,
1484000405.478249,-2.217528,-1.319324,0.744849,-1.682083,1.128937,0.671482,-0.198581,0.968547,0.149940,-0.128980,0.034672,-0.064842,-54.279129,141.526550,32.152771,,,,,,
1484000405.498268,-2.346097,-1.300474,0.589029,-2.414890,0.875270,0.579959,-0.190724,0.963685,0.186911,-0.081416,-0.106294,-0.364539,-53.511856,144.679871,35.138123,,,,,,
1484000405.518257,-2.486022,-1.266776,0.435028,-2.830637,0.167936,0.442036,-0.182492,0.954141,0.237301,-0.104190,-0.211709,-0.343121,-53.511856,144.679871,35.138123,,,,,,
1484000405.538277,-2.589574,-1.223724,0.323481,-2.690689,0.119564,0.133767,-0.178375,0.940373,0.289623,-0.132965,-0.233586,-0.266384,-52.677261,146.406555,37.080750,,,,,,
1484000405.558266,-2.648968,-1.183057,0.256708,-2.159140,0.133911,-0.016357,-0.178817,0.925766,0.333138,-0.126389,-0.253662,-0.243554,-52.746307,147.310852,39.926147,,,,,,
1484000405.578285,-2.683873,-1.149723,0.216901,-1.680646,0.084037,-0.102853,-0.180624,0.912651,0.366665,-0.066736,-0.212623,-0.258648,-52.441162,148.064575,42.697815,,,,,,
1484000405.598274,-2.703667,-1.121407,0.190148,-1.471383,0.344885,-0.092917,-0.184219,0.900713,0.393421,-0.028702,-0.191164,-0.298054,-52.737366,148.667419,44.269348,,,,,,
1484000405.618294,-2.711468,-1.094970,0.169888,-1.326757,0.592536,-0.193918,-0.191009,0.888914,0.416349,0.027512,-0.179625,-0.327467,-52.737366,148.667419,44.269348,,,,,,
1484000405.638283,-2.709057,-1.073295,0.158634,-0.926907,0.618337,-0.205915,-0.200043,0.878778,0.433281,0.057526,-0.295434,-0.294655,-52.281342,149.571167,47.265564,,,,,,
1484000405.658302,-2.698266,-1.061790,0.156531,-0.295736,0.660984,-0.206824,-0.209030,0.873229,0.440201,0.073089,-0.365539,-0.212128,-53.030243,149.723328,47.938660,,,,,,
1484000405.678291,-2.675665,-1.061542,0.167176,0.332839,0.639988,-0.257009,-0.219022,0.873108,0.435559,0.062116,-0.411743,-0.148068,-52.503174,150.098145,48.312561,,,,,,
1484000405.698311,-2.646791,-1.071718,0.188217,0.904543,0.460178,-0.163392,-0.227275,0.878024,0.421213,0.051188,-0.462924,-0.029062,-52.952911,150.173523,48.086487,,,,,,
1484000405.718300,-2.611973,-1.093591,0.217705,1.535778,0.428389,-0.007574,-0.232040,0.888282,0.396374,0.081039,-0.379264,0.187427,-52.952911,150.173523,48.086487,,,,,,
1484000405.738320,-2.568357,-1.125929,0.257494,1.968483,0.411845,0.153873,-0.233395,0.902668,0.361549,0.106610,-0.197666,0.375405,-52.496902,151.520630,46.655457,,,,,,
