timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas),latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp(unix)
1484030200.565010,-1.200098,0.454183,0.493500,-0.731908,5.841040,-7.096625,-0.837581,-0.438728,-0.325540,0.370036,0.175133,0.213647,-42.774155,41.253296,44.821411,,,,,,
1484030200.584999,-1.028124,0.573436,0.406227,-0.906965,6.651433,-6.898833,-0.719354,-0.542522,-0.433820,0.535776,0.039989,0.259900,-29.736206,25.016113,33.072144,,,,,,
1484030200.605019,-0.834891,0.658085,0.290939,-1.505228,6.002796,-5.720817,-0.586430,-0.611603,-0.531076,0.512760,-0.063095,0.106745,-21.297852,18.244995,27.493591,,,,,,
1484030200.625008,-0.655969,0.693590,0.171367,-2.073359,4.675581,-4.044142,-0.469007,-0.639302,-0.609365,0.418958,-0.140712,0.027516,-15.019928,14.254272,23.248047,,,,,,
1484030200.645027,-0.517949,0.690139,0.071184,-2.378431,3.216088,-2.618806,-0.381799,-0.636645,-0.670010,0.283060,-0.116911,-0.034107,-15.019928,14.254272,23.248047,,,,,,
1484030200.665016,-0.417604,0.665664,0.000200,-2.295233,2.635095,-1.558129,-0.318985,-0.617582,-0.718917,0.221786,-0.020129,0.018966,-10.303101,12.893127,20.486877,,,,,,
1484030200.685036,-0.339203,0.635253,-0.046900,-2.003129,2.446061,-1.042820,-0.267826,-0.593381,-0.759057,0.147190,0.064786,0.089517,-4.150070,13.853577,16.966248,,,,,,
1484030200.705025,-0.263899,0.605150,-0.086450,-1.919575,2.897052,-1.193624,-0.214525,-0.568886,-0.793945,0.168519,0.047676,0.119232,-2.648270,14.373962,15.390991,,,,,,
1484030200.725045,-0.169734,0.571798,-0.129899,-2.080735,3.920399,-1.524449,-0.142050,-0.541145,-0.828845,0.137503,-0.042488,0.020038,-0.692764,15.569519,14.412903,,,,,,
1484030200.745034,-0.053290,0.535301,-0.176598,-1.978465,4.979030,-1.928582,-0.045814,-0.510100,-0.858894,0.023383,0.040252,-0.008294,-0.692764,15.569519,14.412903,,,,,,
1484030200.765053,0.076575,0.498648,-0.224069,-1.691664,5.526349,-2.151545,0.067185,-0.478239,-0.875656,0.022293,0.061445,-0.062652,2.010742,16.314941,14.038269,,,,,,
